edfbcae1-64d5-444d-9418-31e279186ed9|Deals_5sd9|DEALS & OFFERS|["General"]|New Offer : http://t.co/cgztBHyz8h #7796 [Dabin Shop] The History of Whoo Whitening &amp; Moisture Glow Cushion Found… http://t.co/29zDpwLWks|0|skin care|0|twitter|https://twitter.com/Deals_5sd9/status/628869297532719104|Deals_5sd9
2e4bdf1a-b57c-4240-a565-ed858ff168f5|RekcyMortel|@RekcyMortel|["General"]|Deals #552 http://t.co/KZ88pjkIUM Tahitian Black Ocean Pearl Leather Necklace/Choker Surf Jewelry Adjustable #offers\n\n$95.00\nEnd Date: Sa…|0|skin care|0|twitter|https://twitter.com/RekcyMortel/status/628873224290467840|RekcyMortel
95568cbf-2c35-40cd-93b7-ab0837ff393d|DermatoGuide|Dermatology Guide|["Celebrity", "Beauty", "Business"]|Job : Albuquerque NM - Locum Tenens Dermatology Travel Position in Iowa Physician - Barton Associates has a lo... http://t.co/A2b9z6KuBe|0|skin care|0|twitter|https://twitter.com/DermatoGuide/status/628776846696419328|DermatoGuide
9dcd731f-2073-4729-935f-8141bccb7933|EmeleMack375|EmeleMack375|["Celebrity", "Business"]|anti aging skin care product reviews: Natural remedy for anti agin skin care http://t.co/FitGqO2gWG|0|skin care|0|twitter|https://twitter.com/EmeleMack375/status/628862638655561728|EmeleMack375
1594e00a-1670-4e72-bca7-4274fde80aa3|Rliesa_890|RLIESA BEAUTY SHOP|["General"]|RLIESA BEAUTY TIPS : http://t.co/4bS4GFD3wY #98493 EMINENCE LINDEN CALENDULA TREATMENT 4.2 oz 125 ML PRO #8879\n\n$… http://t.co/Q9U6keF9Xi|0|skin care|0|twitter|https://twitter.com/Rliesa_890/status/628871134285590529|Rliesa_890
bdc240f1-0876-46e6-8473-aa37c3954210|RekcyMortel|@RekcyMortel|["General"]|Deals #552 http://t.co/qkLUAEFV6f Solid Sterling Silver Black Onyx Pendant Handcrafted Jewelry gemstone cabs #deals_US\n\n$185.00\nEnd Date:…|0|skin care|0|twitter|https://twitter.com/RekcyMortel/status/628873212475084800|RekcyMortel
4dcfa585-5ae8-422f-8230-43318b41bb6c|Deals_5d89d|OFFERS|["General"]|HOT OFFERS : http://t.co/ckNQP3SI8r #29415 12x30g JAR WHITE TIGER BALM Over-the-Counter Medicine Pain Relief Heal… http://t.co/vTQK9ryRVi|0|skin care|0|twitter|https://twitter.com/Deals_5d89d/status/628867347382673408|Deals_5d89d
3116945e-022f-4d36-8ee7-2d3a1c5891d2|hoplasd_s8e3|HOT DEALS|["General"]|Sooryehan Hyo Fermented Skin Care 2pcs Set,Toner Emulsion,Korean cosmetics http://t.co/1oyFV59bap #8684\n\n$109.99\n… http://t.co/adKzDLmTml|0|skin care|0|twitter|https://twitter.com/hoplasd_s8e3/status/628873859207430144|hoplasd_s8e3
4096b861-39f2-4a10-a96b-d528fc37bfb9|Rliesa_890|RLIESA BEAUTY SHOP|["General"]|RLIESA BEAUTY TIPS : http://t.co/yxiQnn9pDL #98493 Vita Liberata pHenomenal 2-3 Week Self Tan Lotion #2484\n\n$58.6… http://t.co/2PQNaYSKrX|0|skin care|0|twitter|https://twitter.com/Rliesa_890/status/628877917909610496|Rliesa_890
d975ce22-412e-4efa-9a7b-c332409b58cb|Decia_MSU9|NEW BEAUTY DEALS|["General"]|NEW BEAUTY DEALS http://t.co/578dgO0pcd #8007 Jafra Advanced Mattifying Acne NEW 7 pc set NEW Skin Care Advanced … http://t.co/vcdtgwSecj|0|skin care|0|twitter|https://twitter.com/Decia_MSU9/status/628877792713789440|Decia_MSU9
7fc7d713-4278-41fe-a4d4-0ea8d01aa72f|RekcyMortel|@RekcyMortel|["General"]|Deals #552 http://t.co/QYLB3IjxME Chemo Care Gift Basket via eBay_US\n\n$85.00\nEnd Date: Monday Aug-24-2015 14:51:30 PDT\nBuy It Now for onl…|0|skin care|0|twitter|https://twitter.com/RekcyMortel/status/628877947009658880|RekcyMortel
bf1da92f-9f96-41db-9e16-f9c9595acecf|EmeleMack375|EmeleMack375|["Business", "Celebrity", "Beauty"]|anti aging oils: Excellent remedy for anti agin skin care http://t.co/Us9zc36Yh9|0|skin care|0|twitter|https://twitter.com/EmeleMack375/status/628868622337728513|EmeleMack375
e12d5768-e923-4ac8-ae04-fcde284cb991|Deals_5d89d|OFFERS|["General"]|HOT OFFERS : http://t.co/MQTL6Yb6aT #29415 Aromatherapy Essential Health SetThe richness of nature free shipping\n… http://t.co/l5ySSt4diZ|0|skin care|0|twitter|https://twitter.com/Deals_5d89d/status/628877727043571713|Deals_5d89d
d512ecb3-0f04-4bf5-baff-f5d0c763a0d0|Deals_5d89d|OFFERS|["General"]|HOT OFFERS : http://t.co/FGeuXN1LHd #29415 PREPARATION H 6 PACKS x 144 MEDICATED WIPES with ALOE HEMORRHIODAL CAR… http://t.co/LfoDBnurD1|0|skin care|0|twitter|https://twitter.com/Deals_5d89d/status/628867354752086016|Deals_5d89d
5f73fc71-1787-45b1-9670-46ee1803a41b|Deals_5sd9|DEALS & OFFERS|["General"]|New Offer : http://t.co/GjoJyO50aZ #7796 Deja Vu Dead Sea Minerals Facial Peeling W/O BOX #deals_US\n\n$87.99\nEnd D… http://t.co/VxdJY8yR5Y|0|skin care|0|twitter|https://twitter.com/Deals_5sd9/status/628869283276267521|Deals_5sd9
1e1a7a17-9112-43b5-a84d-73a4e8f4699b|hoplasd_s8e3|HOT DEALS|["General"]|Obagi Gentle Rejuvenation System Sensitive Skin Kit NIB Authentic $197 Value http://t.co/Q4NxVr0b0F #3181\n\n$139.9… http://t.co/ntUpj5TmnF|0|skin care|0|twitter|https://twitter.com/hoplasd_s8e3/status/628873873228963840|hoplasd_s8e3
ee29b599-9f68-4bc6-99d5-a6ca839111f1|DermatoGuide|Dermatology Guide|["Celebrity", "Business", "Beauty"]|Job : Charlotte NC - Locum Tenens Dermatology Travel Position in North Carolina Physician - Barton Associates ... http://t.co/Jjfomr8roV|0|skin care|0|twitter|https://twitter.com/DermatoGuide/status/628862375857254400|DermatoGuide
